,installation_cost,meter_id,n_batteries,n_panels,savings per year,time for return
462,11500,meter_193,2,3,235.6623364281338,48.79863356318277
463,3100,meter_193,0,5,326.86904845581284,9.483920287481938
464,7900,meter_193,1,5,387.99841190401867,20.36090808009355
465,12700,meter_193,2,5,398.72085814235015,31.851857610784645
466,4900,meter_193,0,8,437.8336088435201,11.19146612098305
467,9700,meter_193,1,8,532.38857162921,18.219775023186845
468,14500,meter_193,2,8,582.4432667354599,24.89512855264195
469,19300,meter_193,3,8,617.7207730543201,31.24389018774803
470,6700,meter_193,0,11,517.5374862009157,12.945922138283448
471,11500,meter_193,1,11,617.2456870228226,18.631154889827183
472,16300,meter_193,2,11,679.8871320923539,23.97456758717689
473,21100,meter_193,3,11,735.0513025384319,28.705479368763918
474,25900,meter_193,4,11,779.9678878202301,33.206495298649436
475,10900,meter_193,0,18,628.9034786852451,17.331753392089684
476,15700,meter_193,1,18,723.2882519237014,21.706421966958988
477,20500,meter_193,2,18,793.5788513579702,25.832341631736345
478,25300,meter_193,3,18,859.7562388480164,29.426945518766292
479,30100,meter_193,4,18,917.946781939085,32.79057195060513
480,17500,meter_193,0,29,713.0417666865676,24.54274183870142
481,22300,meter_193,1,29,803.0551811325963,27.768951030922917
482,27100,meter_193,2,29,877.1978307043794,30.89382924971329
483,34900,meter_193,0,58,796.1246201599926,43.837358016872216
484,120100,meter_193,0,200,876.8881263917501,136.96159907443572
485,700,meter_192,0,1,100.79966939268365,6.9444672211475345
486,5500,meter_192,1,1,116.03308535639871,47.40027366424501
487,700,meter_192,0,1,100.79966939268365,6.9444672211475345
488,5500,meter_192,1,1,116.03308535639871,47.40027366424501
489,1300,meter_192,0,2,138.70530108360367,9.37238872518963
490,6100,meter_192,1,2,192.46965941363123,31.69330697931282
491,2500,meter_192,0,4,174.37724005616485,14.336733390176262
492,7300,meter_192,1,4,255.06667037546742,28.619968219501725
493,12100,meter_192,2,4,300.72803861439496,40.235689547774705
494,4900,meter_192,0,8,210.6559293660099,23.26067922582118
495,9700,meter_192,1,8,294.27190524911,32.96271178789107
496,10900,meter_192,0,18,246.46786198827988,44.224832852724305
497,37900,meter_192,0,63,276.76658705497937,136.93849537000364
498,700,meter_190,0,1,-91.42238282413814,-7.656768270266303
499,5500,meter_190,1,1,-89.86518998478323,-61.20278609471931
500,1900,meter_190,0,3,34.872330293034565,54.48445756375243
501,3100,meter_190,0,5,146.06206558529652,21.22385430863073
502,7900,meter_190,1,5,188.16698884688117,41.983984802076726
503,4300,meter_190,0,7,230.55160243673117,18.650922199423974
504,9100,meter_190,1,7,293.2416170123254,31.032430160203056
505,6100,meter_190,0,10,324.7883363378123,18.781462625109143
506,10900,meter_190,1,10,400.3221392179248,27.22807192551079
507,15700,meter_190,2,10,447.8593988504624,35.05564478561303
508,9700,meter_190,0,16,455.55662592948966,21.29263289763093
509,14500,meter_190,1,16,540.1792044602398,26.84294374954466
510,19300,meter_190,2,16,603.2609725367499,31.992787331894352
511,16900,meter_190,0,28,604.4195969642624,27.96070823130384
512,21700,meter_190,1,28,697.0766235131448,31.130006756840846
513,33700,meter_190,0,56,809.5451585012249,41.62831393172863
514,125500,meter_190,0,209,993.4676872639061,126.32519568466046
515,700,meter_189,0,1,126.14804685657879,5.549035577188519
516,5500,meter_189,1,1,130.39511886517255,42.17949297386625
517,700,meter_189,0,1,126.14804685657879,5.549035577188519
518,5500,meter_189,1,1,130.39511886517255,42.17949297386625
519,700,meter_189,0,1,126.14804685657879,5.549035577188519
520,5500,meter_189,1,1,130.39511886517255,42.17949297386625
521,1300,meter_189,0,2,162.7483624920738,7.987791582623837
522,6100,meter_189,1,2,211.18768256778134,28.88426032158474
523,10900,meter_189,2,2,213.68561156503878,51.00951776850171
524,1900,meter_189,0,3,180.27888099627876,10.539226721954298
525,6700,meter_189,1,3,246.4349521534038,27.187701831472765
526,11500,meter_189,2,3,272.4978854884369,42.202162337468806
527,3700,meter_189,0,6,205.72266097749628,17.985378870851463
528,8500,meter_189,1,6,280.10164003380004,30.346127209302665
529,8500,meter_189,0,14,230.2625986557988,36.91437536803783
530,31300,meter_189,0,52,251.59445257183503,124.40655857093371
531,700,meter_188,0,1,-41.48424399463579,-16.873876262286835
532,5500,meter_188,1,1,-37.853871585288516,-145.29557399717902
533,1300,meter_188,0,2,15.326669847360336,84.81946913105165
534,1900,meter_188,0,3,61.98000057987383,30.655049729331058
535,3700,meter_188,0,6,168.68382695851255,21.934527255597583
536,8500,meter_188,1,6,229.52259756670378,37.03339056856802
537,5500,meter_188,0,9,244.56149795748388,22.48923091302031
538,10300,meter_188,1,9,310.16696246493075,33.207921044023436
539,8500,meter_188,0,14,325.93287612840504,26.078989333531748
540,13300,meter_188,1,14,393.7371098637889,33.77888359215381
541,13900,meter_188,0,23,403.2894479270026,34.46656011321171
542,27100,meter_188,0,45,478.1377645667345,56.67822541596713
543,81100,meter_188,0,135,561.8777124922658,144.33745670436488
544,1300,meter_187,0,2,285.5540575059151,4.552553065974456
545,6100,meter_187,1,2,288.2272334417976,21.163857166299962
546,1900,meter_187,0,3,351.07506333755646,5.411948037372173
547,6700,meter_187,1,3,370.7971991103616,18.069176401750155
548,11500,meter_187,2,3,371.5300633921913,30.953080606724605
549,2500,meter_187,0,4,403.0719067448854,6.202367265407843
550,7300,meter_187,1,4,443.85515980482523,16.44680666370985
551,12100,meter_187,2,4,454.80381196037524,26.60487815140435
552,16900,meter_187,3,4,455.8996519482653,37.06956109261909
553,4300,meter_187,0,7,520.0334892550557,8.268698245106714
554,9100,meter_187,1,7,585.0231980469059,15.554938727866277
555,13900,meter_187,2,7,626.6943348099026,22.179871793824876
556,18700,meter_187,3,7,653.4526401234826,28.61722311882659
557,23500,meter_187,4,7,668.1089204039909,35.17390545510164
558,5500,meter_187,0,9,576.1975883505738,9.545336723370065
559,10300,meter_187,1,9,645.5254547817002,15.955993561064435
560,15100,meter_187,2,9,693.9047988371825,21.760910178606586
561,19900,meter_187,3,9,728.5837074535139,27.313265169698692
562,24700,meter_187,4,9,753.4761465781521,32.78139608290581
563,7900,meter_187,0,13,646.3212640463746,12.223023501564946
564,12700,meter_187,1,13,720.9017572034013,17.616824862887267
565,17500,meter_187,2,13,779.9160374911364,22.43831279107257
566,22300,meter_187,3,13,823.5253957399714,27.078703480616447
567,27100,meter_187,4,13,857.847141189677,31.590709694989783
568,13300,meter_187,0,22,716.2544687050352,18.568819576157015
569,18100,meter_187,1,22,793.7456243827264,22.803275311376815
570,22900,meter_187,2,22,860.21954569442,26.621110988025467
571,27700,meter_187,3,22,913.4041164727176,30.326116885665872
572,27100,meter_187,0,45,776.5583607030595,34.89757031971806
573,91900,meter_187,0,153,833.7147067478395,110.22955365449195
574,700,meter_186,0,1,198.31942372163257,3.5296593085231134
575,5500,meter_186,1,1,201.13407287950622,27.344944201944816
576,700,meter_186,0,1,198.31942372163257,3.5296593085231134
577,5500,meter_186,1,1,201.13407287950622,27.344944201944816
578,1300,meter_186,0,2,260.6549484024125,4.987436486312139
579,6100,meter_186,1,2,284.185567717235,21.46484794776597
580,2500,meter_186,0,4,345.2348052619949,7.24144831834895
581,7300,meter_186,1,4,426.42397961959,17.11911231284948
582,12100,meter_186,2,4,444.19219025967504,27.2404609205901
583,16900,meter_186,3,4,447.6715154778549,37.75089416167243
584,3700,meter_186,0,6,406.5327629096198,9.101357473672012
585,8500,meter_186,1,6,507.25070493879,16.75699987647271
586,13300,meter_186,2,6,554.9486287498701,23.966182293234677
587,18100,meter_186,3,6,584.7875150775412,30.95141317714348
588,5500,meter_186,0,9,466.1493820980413,11.798792857443349
589,10300,meter_186,1,9,565.511395211588,18.213602921557786
590,15100,meter_186,2,9,627.4017877518611,24.06751191147719
591,19900,meter_186,3,9,679.9184224981874,29.26821710004931
592,24700,meter_186,4,9,721.0979761454875,34.2533203768368
593,8500,meter_186,0,14,517.7834416344612,16.416129440463514
594,13300,meter_186,1,14,608.1153345165324,21.870851210443245
595,18100,meter_186,2,14,675.1434475518599,26.80911747811887
596,22900,meter_186,3,14,735.6310653858148,31.129734832486562
597,16900,meter_186,0,28,569.2296254364974,29.68924884582513
598,21700,meter_186,1,28,654.0526802604074,33.17775563791018
599,58900,meter_186,0,98,621.2195354187811,94.8135025410846
600,700,meter_185,0,1,70.71313123057735,9.899151512856642
601,5500,meter_185,1,1,71.38214537181443,77.05007983931652
602,1300,meter_185,0,2,132.11852533745878,9.839649637925673
603,6100,meter_185,1,2,142.9188211733424,42.68157230741131
604,2500,meter_185,0,4,225.09524038230234,11.106409872345562
605,7300,meter_185,1,4,286.5128927125452,25.47878362780693
606,12100,meter_185,2,4,293.85034778334773,41.177422763920575
607,3700,meter_185,0,6,311.3320438863251,11.884417529957052
608,8500,meter_185,1,6,407.2490001133664,20.871751674365917
609,13300,meter_185,2,6,442.43077576346263,30.061199917771084
610,4900,meter_185,0,8,384.93458832489523,12.729435464147658
611,9700,meter_185,1,8,487.41463116283,19.900920858404707
612,14500,meter_185,2,8,539.9669273953351,26.85349650939616
613,19300,meter_185,3,8,574.9697798222651,33.566981565476404
614,6700,meter_185,0,11,457.97309810343506,14.62968027542696
615,11500,meter_185,1,11,559.22489976552,20.56417731903906
616,16300,meter_185,2,11,622.9009959804495,26.167882384493083
617,21100,meter_185,3,11,673.2354067087357,31.34119178780591
618,9700,meter_185,0,16,524.41957385394,18.496639873136427
619,14500,meter_185,1,16,618.5713457758202,23.441111682620722
620,19300,meter_185,2,16,687.0670140975201,28.09041855305925
621,24100,meter_185,3,16,744.81092550883,32.35720526459206
622,17500,meter_185,0,29,590.597257040125,29.631021464109264
623,22300,meter_185,1,29,677.3414060419619,32.92283595994793
624,53500,meter_185,0,89,654.3427551941195,81.76143095544553
625,1900,meter_184,0,3,366.7356381707764,5.18084364387634
626,6700,meter_184,1,3,375.7276562934301,17.832065028419244
627,2500,meter_184,0,4,421.66199395372246,5.9289194564553895
628,7300,meter_184,1,4,446.3878808037275,16.353490571599412
629,12100,meter_184,2,4,447.36735839124003,27.047123070204158
630,3700,meter_184,0,6,511.44115070225257,7.234458930259293
631,8500,meter_184,1,6,577.7800365354376,14.711480948647592
632,13300,meter_184,2,6,596.5489779959751,22.294900319299074
633,18100,meter_184,3,6,601.586298332669,30.087121415772252
634,5500,meter_184,0,9,625.5904059584532,8.791694929485967
635,10300,meter_184,1,9,667.1695595209283,15.438354242954489
636,15100,meter_184,2,9,714.8499683771095,21.123313517493504
637,19900,meter_184,3,9,750.4196417555097,26.518495642580096
638,24700,meter_184,4,9,774.2635161833407,31.901283585924766
639,7300,meter_184,0,12,655.0311376650125,11.144508375620568
640,12100,meter_184,1,12,753.506854320575,16.058248084432325
641,16900,meter_184,2,12,813.2008814874875,20.782072898257223
642,21700,meter_184,3,12,864.7512617609252,25.09392117660688
643,26500,meter_184,4,12,907.7776374710377,29.192170974629757
644,31300,meter_184,5,12,941.3535159099627,33.2499953216234
645,10900,meter_184,0,18,759.0059288922002,14.360889138124374
646,15700,meter_184,1,18,855.5594317899377,18.350566210407653
647,20500,meter_184,2,18,923.9146215467065,22.18819739607689
648,25300,meter_184,3,18,986.4511021104938,25.64749529487181
649,30100,meter_184,4,18,1043.6458584384065,28.841201022958334
650,34900,meter_184,5,18,1093.104441973819,31.927415770977074
651,19300,meter_184,0,32,869.5603420058001,22.195124441256162
652,24100,meter_184,1,32,960.0497858123001,25.102864826545364
653,28900,meter_184,2,32,1034.626721091,27.93277943713394
654,33700,meter_184,3,32,1105.4209480497002,30.486123914565834
655,39700,meter_184,0,66,959.5206878527688,41.37482443327128
656,130900,meter_184,0,218,1044.903978768725,125.27466892627548
657,2500,meter_183,0,4,431.3229401397375,5.796121113312601
658,7300,meter_183,1,4,446.6873789958604,16.342525764686204
659,12100,meter_183,2,4,447.2630530090528,27.05343067931679
660,4300,meter_183,0,7,599.771451887211,7.169397587147294
661,9100,meter_183,1,7,646.2225691270792,14.081835631789103
662,13900,meter_183,2,7,657.1305553811299,21.152569890678915
663,18700,meter_183,3,7,660.8534606238609,28.29674218902746
664,23500,meter_183,4,7,661.8707936983451,35.505419220402075
665,6100,meter_183,0,10,742.2515970332875,8.218237622365717
666,10900,meter_183,1,10,807.1044096400001,13.505068080177908
667,15700,meter_183,2,10,834.7355569557751,18.80835178179884
668,20500,meter_183,3,10,853.3429789379688,24.02316595551457
669,25300,meter_183,4,10,864.8457368090567,29.25377200024958
670,30100,meter_183,5,10,871.5903280928815,34.534573216136444
671,8500,meter_183,0,14,887.7129316423054,9.575167486041519
672,13300,meter_183,1,14,963.4302492194154,13.804839541602359
673,18100,meter_183,2,14,1003.6303740308042,18.034527918187997
674,22900,meter_183,3,14,1037.0881187894026,22.081055201684567
675,27700,meter_183,4,14,1065.7271381650305,25.991643646884956
676,32500,meter_183,5,14,1090.4030389286017,29.805492867970685
677,37300,meter_183,6,14,1110.2330704043015,33.59654922404434
678,11500,meter_183,0,19,1014.9837932437549,11.330230173673522
679,16300,meter_183,1,19,1093.856695914877,14.901403502738582
680,21100,meter_183,2,19,1150.7647446954566,18.335632975603538
681,25900,meter_183,3,19,1202.5116378729876,21.53825308985128
682,30700,meter_183,4,19,1247.1028658652065,24.617055128568857
683,35500,meter_183,5,19,1284.4281926898752,27.638758010796376
684,40300,meter_183,6,19,1313.617645038244,30.678637845814507
685,16300,meter_183,0,27,1143.601042210997,14.253222407428177
686,21100,meter_183,1,27,1236.5269984810127,17.063921795415613
687,25900,meter_183,2,27,1304.5237838213222,19.853988345181037
688,30700,meter_183,3,27,1366.6719811651815,22.46332728196136
689,35500,meter_183,4,27,1422.4897467822784,24.956243150646422
690,40300,meter_183,5,27,1471.958219002569,27.37849449783171
691,45100,meter_183,6,27,1514.3269272946316,29.78220831123425
692,49900,meter_183,7,27,1550.2688209254097,32.18796593626449
693,24700,meter_183,0,41,1273.6704936953688,19.392770832224087
694,29500,meter_183,1,41,1362.7696916142877,21.64709134751549
695,34300,meter_183,2,41,1435.6955141219782,23.890859630481394
696,39100,meter_183,3,41,1504.5156234282563,25.98843068901139
697,43900,meter_183,4,41,1567.6901923076252,28.00298184897082
698,48700,meter_183,5,41,1624.0135611152784,29.987434320779723
699,53500,meter_183,6,41,1674.552659015541,31.94883105763441
700,48100,meter_183,0,80,1407.8318381020001,34.16601237321574
701,144100,meter_183,0,240,1528.9210252360003,94.24947241977858
702,700,meter_182,0,1,17.124675730828358,40.8766864262334
703,700,meter_182,0,1,17.124675730828358,40.8766864262334
704,1900,meter_182,0,3,133.6273461987971,14.218646512468894
705,6700,meter_182,1,3,189.2428655553033,35.40424089616223
706,2500,meter_182,0,4,178.2527611491878,14.025028189648276
707,7300,meter_182,1,4,259.2839853924379,28.154457703784228
708,12100,meter_182,2,4,275.23973823248775,43.96167529333809
709,4300,meter_182,0,7,284.77154951014404,15.099823024444465
710,9100,meter_182,1,7,396.25526305920334,22.96499465961767
711,13900,meter_182,2,7,445.7948257726222,31.18026319823124
712,6700,meter_182,0,11,382.9782356537971,17.494466724883644
713,11500,meter_182,1,11,491.3366088287971,23.405542744744054
714,16300,meter_182,2,11,554.8023695963909,29.379831257494388
715,21100,meter_182,3,11,605.2832706812753,34.85971118324638
716,10300,meter_182,0,17,459.36365918913157,22.42232225810277
717,15100,meter_182,1,17,556.4156174177347,27.13798737367848
718,19900,meter_182,2,17,624.5102613974879,31.864968808469364
719,18700,meter_182,0,31,522.9596660998441,35.75801579395566
720,55900,meter_182,0,93,581.9242856907033,96.06060680841087
721,700,meter_181,0,1,67.36958403693058,10.390445629236405
722,5500,meter_181,1,1,71.4197851906431,77.00947272970194
723,700,meter_181,0,1,67.36958403693058,10.390445629236405
724,5500,meter_181,1,1,71.4197851906431,77.00947272970194
725,700,meter_181,0,1,67.36958403693058,10.390445629236405
726,5500,meter_181,1,1,71.4197851906431,77.00947272970194
727,1300,meter_181,0,2,108.2082481386737,12.013871607402718
728,6100,meter_181,1,2,150.13279627459121,40.630695966277536
729,1900,meter_181,0,3,129.8799272595881,14.628896397535799
730,6700,meter_181,1,3,200.4952170142281,33.41725603122261
731,3700,meter_181,0,6,161.60047611527497,22.895972146521817
732,8500,meter_181,1,6,238.8337548174925,35.589609209533094
733,7300,meter_181,0,12,182.7024409686325,39.95567854100707
734,24100,meter_181,0,40,201.29638760135,119.723956734524
735,700,meter_180,0,1,103.00839156693871,6.7955628599939235
736,5500,meter_180,1,1,104.64138309251985,52.560467354842906
737,700,meter_180,0,1,103.00839156693871,6.7955628599939235
738,5500,meter_180,1,1,104.64138309251985,52.560467354842906
739,1300,meter_180,0,2,161.1070318873825,8.069169823131803
740,6100,meter_180,1,2,187.12335789706253,32.59881646285783
741,1300,meter_180,0,2,161.1070318873825,8.069169823131803
742,6100,meter_180,1,2,187.12335789706253,32.59881646285783
743,1900,meter_180,0,3,191.33537990866057,9.930207371511843
